 V,0,52360,52393,2,7.5,2,7.5
 V,0,52393,52426,2,7.5,2,7.5
 V,0,52426,52459,2,7.5,2,7.5
 V,0,52459,52492,2,7.5,2,7.5
 V,0,52492,52525,2,7.5,2,7.5
 V,0,52525,52558,2,7.5,2,7.5
 V,0,52558,52591,2,7.5,2,7.5
 V,0,52591,52624,2,7.5,2,7.5
 V,0,52624,52657,2,7.5,2,7.5
 V,0,52657,52690,2,7.5,2,7.5
 V,0,52690,52723,2,7.5,2,7.5
 V,0,52723,52756,2,7.5,2,7.5
 V,0,52756,52789,2,7.5,2,7.5
 V,0,52789,52822,2,7.5,2,7.5
 V,0,52822,52855,2,7.5,2,7.5
 V,0,52855,52888,2,7.5,2,7.5
 V,0,52888,52921,2,7.5,2,7.5
 V,0,52921,52954,2,7.5,2,7.5
 V,0,52954,52987,2,7.5,2,7.5
 V,0,52987,53020,2,7.5,2,7.5
 V,0,53020,53053,2,7.5,2,7.5
 V,0,53053,53086,2,7.5,2,7.5
 V,0,53086,53119,2,7.5,2,7.5
 V,0,53119,53152,2,7.5,2,7.5
 V,0,53152,53185,2,7.5,2,7.5
 V,0,53185,53218,2,7.5,2,7.5
 V,0,53218,53251,2,7.5,2,7.5
 V,0,53251,53284,2,7.5,2,7.5
 V,0,53284,53317,2,7.5,2,7.5
 V,0,53317,53350,2,7.5,2,7.5
 V,0,53350,53383,2,7.5,2,7.5
 V,0,53382,53415,2,7.5,2,7.5
 V,0,53415,53448,2,7.5,2,7.5
 V,0,53448,53481,2,7.5,2,7.5
 V,0,53481,53514,2,7.5,2,7.5
 V,0,53514,53547,2,7.5,2,7.5
 V,0,53547,53580,2,7.5,2,7.5
 V,0,53580,53613,2,7.5,2,7.5
 V,0,53613,53646,2,7.5,2,7.5
 V,0,53646,53679,2,7.5,2,7.5
 V,0,53679,53712,2,7.5,2,7.5
 V,0,53712,53745,2,7.5,2,7.5
 V,0,53745,53778,2,7.5,2,7.5
 V,0,53778,53811,2,7.5,2,7.5
 V,0,53811,53844,2,7.5,2,7.5
 V,0,53844,53877,2,7.5,2,7.5
 V,0,53877,53910,2,7.5,2,7.5
 V,0,53910,53943,2,7.5,2,7.5
 V,0,53943,53976,2,7.5,2,7.5
 V,0,53976,54009,2,7.5,2,7.5
 V,0,54009,54042,2,7.5,2,7.5
 V,0,54042,54075,2,7.5,2,7.5
 V,0,54075,54108,2,7.5,2,7.25
 V,0,54108,54141,2,7.25,2,7.5
 V,0,54141,54174,2,7.5,2,7.5
 V,0,54174,54207,2,7.5,2,7.5
 V,0,54207,54240,2,7.5,2,7.5
 V,0,54240,54273,2,7.5,2,7.5
 V,0,54273,54306,2,7.5,2,7.5
 V,0,54306,54339,2,7.5,2,7.5
 V,0,54339,54372,2,7.5,2,7.5
 V,0,54372,54405,2,7.5,2,7.5
 V,0,54405,54438,2,7.5,2,7.5
 V,0,54438,54471,2,7.5,2,7.5
 V,0,54471,54504,2,7.5,2,7.5
 V,0,54504,54537,2,7.5,2,7.5
 V,0,54537,54570,2,7.5,2,7.5
 V,0,54570,54603,2,7.5,2,7.5
 V,0,54603,54636,2,7.5,2,7.5
 V,0,54636,54669,2,7.5,2,7.5
 V,0,54669,54702,2,7.5,2,7.5
 V,0,54702,54735,2,7.5,2,7.5
 V,0,54735,54768,2,7.5,2,7.5
 V,0,54768,54801,2,7.5,2,7.5
 V,0,54801,54834,2,7.5,2,7.5
 V,0,54834,54867,2,7.5,2,7.5
 V,0,54867,54900,2,7.5,2,7.5
 V,0,54900,54933,2,7.5,2,7.5
 V,0,54933,54966,2,7.5,2,7.5
 V,0,54966,54999,2,7.5,2,7.5
 V,0,54999,55032,2,7.5,2,7.5
 V,0,55032,55065,2,7.5,2,7.5
 V,0,55065,55098,2,7.5,2,7.5
 V,0,55098,55131,2,7.5,2,7.5
 V,0,55131,55164,2,7.5,2,7.5
 V,0,55164,55197,2,7.5,2,7.5
 V,0,55197,55230,2,7.5,2,7.5
 V,0,55230,55263,2,7.5,2,7.5
 V,0,55263,55296,2,7.5,2,7.5
 V,0,55296,55329,2,7.5,2,7.5
 V,0,55329,55362,2,7.5,2,7.5
 V,0,55362,55395,2,7.5,2,7.5
 V,0,55395,55428,2,7.5,2,7.5
 V,0,55428,55461,2,7.5,2,7.5
 V,0,55461,55494,2,7.5,2,7.5
 V,0,55494,55527,2,7.5,2,7.5
 V,0,55527,55560,2,7.5,2,7.5
 V,0,55560,55593,2,7.5,2,7.5
 V,0,55593,55626,2,7.5,2,7.5
 V,0,55626,55659,2,7.5,2,7.5
 V,0,55659,55692,2,7.5,2,7.5
 V,0,55692,55725,2,7.5,2,7.5
 V,0,55725,55758,2,7.5,2,7.5
 V,0,55758,55791,2,7.5,2,7.5
 V,0,55791,55824,2,7.5,2,7.5
 V,0,55824,55857,2,7.5,2,7.5
 V,0,55857,55890,2,7.5,2,7.5
 V,0,55890,55923,2,7.5,2,7.5
 V,0,55923,55956,2,7.5,2,7.5
 V,0,55956,55989,2,7.5,2,7.5
 V,0,55989,56022,2,7.5,2,7.5
 V,0,56022,56055,2,7.5,2,7.5
 V,0,56055,56088,2,7.5,2,7.5
 V,0,56088,56121,2,7.5,2,7.5
 V,0,56121,56154,2,7.5,2,7.5
 V,0,56154,56187,2,7.5,2,7.5
 V,0,56187,56220,2,7.5,2,7.5
 V,0,56220,56253,2,7.5,2,7.5
 V,0,56253,56286,2,7.5,2,7.5
 V,0,56286,56319,2,7.5,2,7.5
 V,0,56319,56352,2,7.5,2,7.5
 V,0,56352,56385,2,7.5,2,7.5
 V,0,56385,56418,2,7.5,2,7.5
 V,0,56418,56451,2,7.5,2,7.5
 V,0,56451,56484,2,7.5,2,7.5
 V,0,56484,56517,2,7.5,2,7.5
 V,0,56517,56550,2,7.5,2,7.5
 V,0,56550,56583,2,7.5,2,7.5
 V,0,56583,56616,2,7.5,2,7.5
 V,0,56616,56649,2,7.5,2,7.5
 V,0,56649,56682,2,7.5,2,7.5
 V,0,56682,56715,2,7.5,2,7.5
 V,0,56715,56748,2,7.5,2,7.5
 V,0,56748,56781,2,7.5,2,7.5
 V,0,56781,56814,2,7.5,2,7.5
 V,0,56814,56847,2,7.5,2,7.5
 V,0,56847,56880,2,7.5,2,7.5
 V,0,56880,56913,2,7.5,2,7.5
 V,0,56913,56946,2,7.5,2,7.5
 V,0,56946,56979,2,7.5,2,7.5
 V,0,56979,57012,2,7.5,2,7.5
 V,0,57012,57045,2,7.5,2,7.5
 V,0,57045,57078,2,7.5,2,7.5
 V,0,57078,57111,2,7.5,2,7.5
 V,0,57111,57144,2,7.5,2,7.5
 V,0,57144,57177,2,7.5,2,7.5
 V,0,57177,57210,2,7.5,2,7.5
 V,0,57210,57243,2,7.5,2,7.5
 V,0,57243,57276,2,7.5,2,7.5
 V,0,57276,57309,2,7.5,2,7.5
 V,0,57309,57342,2,7.5,2,7.5
 V,0,57342,57375,2,7.5,2,7.5
 V,0,57375,57408,2,7.5,2,7.5
 V,0,57408,57441,2,7.5,2,7.5
 V,0,57441,57474,2,7.5,2,7.5
 V,0,57474,57507,2,7.5,2,7.5
 V,0,57507,57540,2,7.5,2,7.5
 V,0,57540,57573,2,7.5,2,7.5
 V,0,57573,57606,2,7.5,2,7.5
 V,0,57606,57639,2,7.5,2,7.5
 V,0,57639,57672,2,7.5,2,7.5
 V,0,57672,57705,2,7.5,2,7.5
 V,0,57705,57738,2,7.5,2,7.25
 V,0,57738,57771,2,7.25,2,7.5
 V,0,57771,57804,2,7.5,2,7.5
 V,0,57804,57837,2,7.5,2,7.5
 V,0,57837,57870,2,7.5,2,7.5
 V,0,57870,57903,2,7.5,2,7.5
 V,0,57903,57936,2,7.5,2,6.65
 V,0,57936,57969,2,6.65,2,6.75
 V,0,57969,58002,2,6.75,2,7.5
 V,0,58002,58035,2,7.5,2,7.5
 V,0,58035,58068,2,7.5,2,7.5
 V,0,58068,58101,2,7.5,2,7.5
 V,0,58101,58134,2,7.5,2,7.5
 V,0,58134,58167,2,7.5,2,7.5
 V,0,58167,58200,2,7.5,2,7.5
 V,0,58200,58233,2,7.5,2,7.5
 V,0,58232,58265,2,7.5,2,7.5
 V,0,58265,58298,2,7.5,2,6.4
 V,0,58298,58331,2,6.4,2,7.5
 V,0,58331,58364,2,7.5,2,7.5
 V,0,58364,58397,2,7.5,2,7.35
 V,0,58397,58430,2,7.35,2,7.5
 V,0,58430,58463,2,7.5,2,7.5
 V,0,58463,58496,2,7.5,2,7.5
 V,0,58496,58529,2,7.5,2,7.5
 V,0,58529,58562,2,7.5,2,7.5
 V,0,58562,58595,2,7.5,2,7.5
 V,0,58595,58628,2,7.5,2,7.5
 V,0,58628,58661,2,7.5,2,7.5
 V,0,58661,58694,2,7.5,2,7.5
 V,0,58694,58727,2,7.5,2,7.5
 V,0,58727,58760,2,7.5,2,7.5
 V,0,58760,58793,2,7.5,2,7.5
 V,0,58793,58826,2,7.5,2,7.5
 V,0,58826,58859,2,7.5,2,7.5
 V,0,58859,58892,2,7.5,2,7.5
 V,0,58892,58925,2,7.5,2,7.5
 V,0,58925,58958,2,7.5,2,7.5
 V,0,58958,58991,2,7.5,2,7.5
 V,0,58991,59024,2,7.5,2,7.5
 V,0,59024,59057,2,7.5,2,7.5
 V,0,59057,59090,2,7.5,2,7.5
 V,0,59090,59123,2,7.5,2,7.5
 V,0,59123,59156,2,7.5,2,7.5
 V,0,59156,59189,2,7.5,2,7.5
 V,0,59189,59222,2,7.5,2,7.5
 V,0,59222,59255,2,7.5,2,7.5
 V,0,59255,59288,2,7.5,2,7.5
 V,0,59288,59321,2,7.5,2,7.5
 V,0,59321,59354,2,7.5,2,7.5
 V,0,59354,59387,2,7.5,2,7.5
 V,0,59387,59420,2,7.5,2,7.5
 V,0,59420,59453,2,7.5,2,7.5
 V,0,59453,59486,2,7.5,2,7.5
 V,0,59486,59519,2,7.5,2,7.5
 V,0,59519,59552,2,7.5,2,7.5
 V,0,59552,59585,2,7.5,2,7.5
 V,0,59585,59618,2,7.5,2,7.5
 V,0,59618,59651,2,7.5,2,7.5
 V,0,59651,59684,2,7.5,2,7.5
 V,0,59684,59717,2,7.5,2,7.5
 V,0,59717,59750,2,7.5,2,7.5
 V,0,59750,59783,2,7.5,2,7.5
 V,0,59783,59816,2,7.5,2,7.5
 V,0,59816,59849,2,7.5,2,7.5
 V,0,59849,59882,2,7.5,2,7.5
 V,0,59882,59915,2,7.5,2,7.5
 V,0,59915,59948,2,7.5,2,7.5
 V,0,59948,59981,2,7.5,2,7.5
 V,0,59981,60014,2,7.5,2,7.5
 V,0,60014,60047,2,7.5,2,7.5
 V,0,60047,60080,2,7.5,2,7.5
 V,0,60080,60113,2,7.5,2,7.5
 V,0,60113,60146,2,7.5,2,7.5
 V,0,60146,60179,2,7.5,2,7.5
 V,0,60179,60212,2,7.5,2,7.5
 V,0,60212,60245,2,7.5,2,7.5
 V,0,60245,60278,2,7.5,2,7.5
 V,0,60278,60311,2,7.5,2,7.5
 V,0,60311,60344,2,7.5,2,7.5
 V,0,60344,60377,2,7.5,2,7.5
 V,0,60377,60410,2,7.5,2,7.5
 V,0,60410,60443,2,7.5,2,7.5
 V,0,60443,60476,2,7.5,2,7.5
 V,0,60476,60509,2,7.5,2,7.5
 V,0,60509,60542,2,7.5,2,7.5
 V,0,60542,60575,2,7.5,2,7.5
 V,0,60575,60608,2,7.5,2,7.5
 V,0,60608,60641,2,7.5,2,7.5
 V,0,60641,60674,2,7.5,2,7.5
 V,0,60674,60707,2,7.5,2,7.5
 V,0,60707,60740,2,7.5,2,7.5
 V,0,60740,60773,2,7.5,2,7.5
 V,0,60773,60806,2,7.5,2,7.5
 V,0,60806,60839,2,7.5,2,7.5
 V,0,60839,60872,2,7.5,2,7.5
 V,0,60872,60905,2,7.5,2,7.5
 V,0,60905,60938,2,7.5,2,7.5
 V,0,60938,60971,2,7.5,2,7.5
 V,0,60971,61004,2,7.5,2,7.5
 V,0,61004,61037,2,7.5,2,7.5
 V,0,61037,61070,2,7.5,2,7.5
 V,0,61070,61103,2,7.5,2,7.5
 V,0,61103,61136,2,7.5,2,7.5
 V,0,61136,61169,2,7.5,2,7.5
 V,0,61169,61202,2,7.5,2,7.5
 V,0,61202,61235,2,7.5,2,7.5
 V,0,61235,61268,2,7.5,2,7.5
 V,0,61268,61301,2,7.5,2,7.5
 V,0,61301,61334,2,7.5,2,7.5
 V,0,61334,61367,2,7.5,2,7.5
 V,0,61367,61400,2,7.5,2,7.5
 V,0,61400,61433,2,7.5,2,7.5
 V,0,61433,61466,2,7.5,2,7.5
 V,0,61466,61499,2,7.5,2,7.5
 V,0,61499,61532,2,7.5,2,7.5
 V,0,61532,61565,2,7.5,2,7.5
 V,0,61565,61598,2,7.5,2,7.5
 V,0,61598,61631,2,7.5,2,7.5
 V,0,61631,61664,2,7.5,2,7.5
 V,0,61664,61697,2,7.5,2,7.5
 V,0,61697,61730,2,7.5,2,7.5
 V,0,61730,61763,2,7.5,2,7.5
 V,0,61763,61796,2,7.5,2,7.5
 V,0,61796,61829,2,7.5,2,7.5
 V,0,61829,61862,2,7.5,2,7.5
 V,0,61862,61895,2,7.5,2,7.5
 V,0,61895,61928,2,7.5,2,7.5
 V,0,61928,61961,2,7.5,2,7.5
 V,0,61961,61994,2,7.5,2,7.5
 V,0,61994,62027,2,7.5,2,7.5
 V,0,62027,62060,2,7.5,2,7.5
 V,0,62060,62093,2,7.5,2,7.5
 V,0,62093,62126,2,7.5,2,7.5
 V,0,62126,62159,2,7.5,2,7.5
 V,0,62159,62192,2,7.5,2,7.5
 V,0,62192,62225,2,7.5,2,7.5
 V,0,62225,62258,2,7.5,2,7.5
 V,0,62258,62291,2,7.5,2,7.5
 V,0,62291,62324,2,7.5,2,7.5
 V,0,62324,62357,2,7.5,2,7.5
 V,0,62357,62390,2,7.5,2,7.5
 V,0,62390,62423,2,7.5,2,7.5
 V,0,62423,62456,2,7.5,2,7.5
 V,0,62456,62489,2,7.5,2,7.5
 V,0,62489,62522,2,7.5,2,7.5
 V,0,62522,62555,2,7.5,2,7.5
 V,0,62555,62588,2,7.5,2,7.5
 V,0,62588,62621,2,7.5,2,7.5
 V,0,62621,62654,2,7.5,2,7.5
 V,0,62654,62687,2,7.5,2,7.5
 V,0,62687,62720,2,7.5,2,7.5
 V,0,62720,62753,2,7.5,2,7.5
 V,0,62753,62786,2,7.5,2,7.5
 V,0,62786,62819,2,7.5,2,7.5
 V,0,62819,62852,2,7.5,2,7.5
 V,0,62852,62885,2,7.5,2,7.5
 V,0,62885,62918,2,7.5,2,7.5
 V,0,62918,62951,2,7.5,2,7.5
 V,0,62951,62984,2,7.5,2,7.5
 V,0,62984,63017,2,7.5,2,7.5
 V,0,63017,63050,2,7.5,2,7.5
 V,0,63050,63083,2,7.5,2,7.5
 V,0,63082,63115,2,7.5,2,7.5
 V,0,63115,63148,2,7.5,2,7.5
 V,0,63148,63181,2,7.5,2,7.5
 V,0,63181,63214,2,7.5,2,7.5
 V,0,63214,63247,2,7.5,2,7.5
 V,0,63247,63280,2,7.5,2,7.5
 V,0,63280,63313,2,7.5,2,7.5
 V,0,63313,63346,2,7.5,2,7.5
 V,0,63346,63379,2,7.5,2,7.5
 V,0,63379,63412,2,7.5,2,7.5
 V,0,63412,63445,2,7.5,2,7.5
 V,0,63445,63478,2,7.5,2,7.5
 V,0,63478,63511,2,7.5,2,7.5
 V,0,63511,63544,2,7.5,2,7.5
 V,0,63544,63577,2,7.5,2,7.5
 V,0,63577,63610,2,7.5,2,7.5
 V,0,63610,63643,2,7.5,2,7.5
 V,0,63643,63676,2,7.5,2,7.5
 V,0,63676,63709,2,7.5,2,7.5
 V,0,63709,63742,2,7.5,2,7.5
 V,0,63742,63775,2,7.5,2,7.5
 V,0,63775,63808,2,7.5,2,7.5
 V,0,63808,63841,2,7.5,2,7.5
 V,0,63841,63874,2,7.5,2,7.5
 V,0,63874,63907,2,7.5,2,7.5
 V,0,63907,63940,2,7.5,2,7.5
 V,0,63940,63973,2,7.5,2,7.5
 V,0,63973,64006,2,7.5,2,7.5
 V,0,64006,64039,2,7.5,2,7.5
 V,0,64039,64072,2,7.5,2,7.5
 V,0,64072,64105,2,7.5,2,7.5
 V,0,64105,64138,2,7.5,2,7.5
 V,0,64138,64171,2,7.5,2,7.5
 V,0,64171,64204,2,7.5,2,7.5
 V,0,64204,64237,2,7.5,2,7.5
 V,0,64237,64270,2,7.5,2,7.5
 V,0,64270,64303,2,7.5,2,7.5
 V,0,64303,64336,2,7.5,2,7.5
 V,0,64336,64369,2,7.5,2,7.5
 V,0,64369,64402,2,7.5,2,7.5
 V,0,64402,64435,2,7.5,2,7.5
 V,0,64435,64468,2,7.5,2,7.5
 V,0,64468,64501,2,7.5,2,7.5
 V,0,64501,64534,2,7.5,2,7.5
 V,0,64534,64567,2,7.5,2,7.5
 V,0,64567,64600,2,7.5,2,7.5
 V,0,64600,64633,2,7.5,2,7.5
 V,0,64633,64666,2,7.5,2,7.5
 V,0,64666,64699,2,7.5,2,7.5
 V,0,64699,64732,2,7.5,2,7.5
 V,0,64732,64765,2,7.5,2,7.5
 V,0,64765,64798,2,7.5,2,7.5
 V,0,64798,64831,2,7.5,2,7.5
 V,0,64831,64864,2,7.5,2,7.5
 V,0,64864,64897,2,7.5,2,7.5
 V,0,64897,64930,2,7.5,2,7.5
 V,0,64930,64963,2,7.5,2,7.5
 V,0,64963,64996,2,7.5,2,7.5
 V,0,64996,65029,2,7.5,2,7.5
 V,0,65029,65062,2,7.5,2,7.5
 V,0,65062,65095,2,7.5,2,7.5
 V,0,65095,65128,2,7.5,2,7.5
 V,0,65128,65161,2,7.5,2,7.5
 V,0,65161,65194,2,7.5,2,7.5
 V,0,65194,65227,2,7.5,2,7.5
 V,0,65227,65260,2,7.5,2,7.5
 V,0,65260,65293,2,7.5,2,7.5
 V,0,65293,65326,2,7.5,2,7.5
 V,0,65326,65359,2,7.5,2,7.5
 V,0,65359,65392,2,7.5,2,7.5
 V,0,65392,65425,2,7.5,2,7.5
 V,0,65425,65458,2,7.5,2,7.5
 V,0,65458,65491,2,7.5,2,7.5
 V,0,65491,65524,2,7.5,2,7.5
 V,0,65524,65557,2,7.5,2,7.5
 V,0,65557,65590,2,7.5,2,7.5
 V,0,65590,65623,2,7.5,2,7.5
 V,0,65623,65656,2,7.5,2,7.5
 V,0,65656,65689,2,7.5,2,5.8
 V,0,65689,65722,2,5.8,2,6.0
 V,0,65722,65755,2,6.0,2,7.5
 V,0,65755,65788,2,7.5,2,7.5
 V,0,65788,65821,2,7.5,2,7.5
 V,0,65821,65854,2,7.5,2,7.5
 V,0,65854,65887,2,7.5,2,7.5
 V,0,65887,65920,2,7.5,2,7.5
 V,0,65920,65953,2,7.5,2,7.5
 V,0,65953,65986,2,7.5,2,7.5
 V,0,65986,66019,2,7.5,2,7.5
 V,0,66019,66052,2,7.5,2,7.5
 V,0,66052,66085,2,7.5,2,7.5
 V,0,66085,66118,2,7.5,2,7.5
 V,0,66118,66151,2,7.5,2,7.5
 V,0,66151,66184,2,7.5,2,7.5
 V,0,66184,66217,2,7.5,2,7.5
 V,0,66217,66250,2,7.5,2,7.5
 V,0,66250,66283,2,7.5,2,7.5
 V,0,66283,66316,2,7.5,2,7.5
 V,0,66316,66349,2,7.5,2,7.5
 V,0,66349,66382,2,7.5,2,7.5
 V,0,66382,66415,2,7.5,2,7.5
 V,0,66415,66448,2,7.5,2,7.5
 V,0,66448,66481,2,7.5,2,7.5
 V,0,66481,66514,2,7.5,2,7.5
 V,0,66514,66547,2,7.5,2,7.5
 V,0,66547,66580,2,7.5,2,7.5
 V,0,66580,66613,2,7.5,2,7.5
 V,0,66613,66646,2,7.5,2,7.5
 V,0,66646,66679,2,7.5,2,7.5
 V,0,66679,66712,2,7.5,2,7.5
 V,0,66712,66745,2,7.5,2,7.5
 V,0,66745,66778,2,7.5,2,7.5
 V,0,66778,66811,2,7.5,2,7.5
 V,0,66811,66844,2,7.5,2,7.5
 V,0,66844,66877,2,7.5,2,7.5
 V,0,66877,66910,2,7.5,2,7.5
 V,0,66910,66943,2,7.5,2,7.5
 V,0,66943,66976,2,7.5,2,7.5
 V,0,66976,67009,2,7.5,2,7.5
 V,0,67009,67042,2,7.5,2,7.5
 V,0,67042,67075,2,7.5,2,7.5
 V,0,67075,67108,2,7.5,2,7.5
 V,0,67108,67141,2,7.5,2,7.5
 V,0,67141,67174,2,7.5,2,7.5
 V,0,67174,67207,2,7.5,2,7.5
 V,0,67207,67240,2,7.5,2,7.5
 V,0,67240,67273,2,7.5,2,7.5
 V,0,67273,67306,2,7.5,2,7.5
 V,0,67306,67339,2,7.5,2,7.5
 V,0,67339,67372,2,7.5,2,7.5
 V,0,67372,67405,2,7.5,2,7.5
 V,0,67405,67438,2,7.5,2,7.5
 V,0,67438,67471,2,7.5,2,7.5
 V,0,67471,67504,2,7.5,2,7.5
 V,0,67504,67537,2,7.5,2,7.5
 V,0,67537,67570,2,7.5,2,7.5
 V,0,67570,67603,2,7.5,2,7.5
 V,0,67603,67636,2,7.5,2,7.5
 V,0,67636,67669,2,7.5,2,7.5
 V,0,67669,67702,2,7.5,2,7.5
 V,0,67702,67735,2,7.5,2,7.5
 V,0,67735,67768,2,7.5,2,7.5
 V,0,67768,67801,2,7.5,2,7.5
 V,0,67801,67834,2,7.5,2,7.5
 V,0,67834,67867,2,7.5,2,7.5
 V,0,67867,67900,2,7.5,2,7.5
 V,0,67900,67933,2,7.5,2,7.5
 V,0,67932,67965,2,7.5,2,7.5
 V,0,67965,67998,2,7.5,2,7.5
 V,0,67998,68031,2,7.5,2,7.5
 V,0,68031,68064,2,7.5,2,7.5
 V,0,68064,68097,2,7.5,2,7.5
 V,0,68097,68130,2,7.5,2,7.5
 V,0,68130,68163,2,7.5,2,7.5
 V,0,68163,68196,2,7.5,2,7.5
 V,0,68196,68229,2,7.5,2,7.5
 V,0,68229,68262,2,7.5,2,7.5
 V,0,68262,68295,2,7.5,2,7.5
 V,0,68295,68328,2,7.5,2,7.5
 V,0,68328,68361,2,7.5,2,7.5
 V,0,68361,68394,2,7.5,2,7.5
 V,0,68394,68427,2,7.5,2,7.5
 V,0,68427,68460,2,7.5,2,7.5
 V,0,68460,68493,2,7.5,2,7.5
 V,0,68493,68526,2,7.5,2,7.5
 V,0,68526,68559,2,7.5,2,7.5
 V,0,68559,68592,2,7.5,2,7.5
 V,0,68592,68625,2,7.5,2,7.5
 V,0,68625,68658,2,7.5,2,7.5
 V,0,68658,68691,2,7.5,2,7.5
 V,0,68691,68724,2,7.5,2,7.5
 V,0,68724,68757,2,7.5,2,7.5
 V,0,68757,68790,2,7.5,2,7.5
 V,0,68790,68823,2,7.5,2,7.5
 V,0,68823,68856,2,7.5,2,7.5
 V,0,68856,68889,2,7.5,2,7.5
 V,0,68889,68922,2,7.5,2,7.5
 V,0,68922,68955,2,7.5,2,7.5
 V,0,68955,68988,2,7.5,2,7.5
 V,0,68988,69021,2,7.5,2,7.5
 V,0,69021,69054,2,7.5,2,7.5
 V,0,69054,69087,2,7.5,2,7.5
 V,0,69087,69120,2,7.5,2,7.5
 V,0,69120,69153,2,7.5,2,7.5
 V,0,69153,69186,2,7.5,2,7.5
 V,0,69186,69219,2,7.5,2,7.5
 V,0,69219,69252,2,7.5,2,7.5
